#tail	head	edge_weight
P63261	Q13683	4.57230e-01
P63261	Q8TDR0	2.97122e-01
P63261	O95049	4.57230e-01
P63261	Q15628	7.50000e-01
P63261	P16144	4.57230e-01
P63261	P08238	7.26178e-01
P63261	P35221	7.50000e-01
P63261	P14649	4.57230e-01
P63261	P23528	7.50000e-01
P63261	O43318	3.82602e-01
P63261	A7E2Y1	4.57230e-01
P63261	Q9HBI1	4.57230e-01
P63261	Q9HBI0	4.57230e-01
P63261	Q9BUA6	4.57230e-01
P63261	Q9UHV8	4.93187e-01
P63261	Q9NRI5	6.09872e-01
P63261	Q8TF72	4.57230e-01
P63261	Q9UKX5	4.57230e-01
P63261	Q9UKX2	4.57230e-01
P63261	Q9UKX3	4.57230e-01
P63261	Q9Y623	4.57230e-01
P63261	O14950	4.57230e-01
P63261	Q04206	3.82602e-01
P63261	Q92597	7.26178e-01
P63261	P05556	4.57230e-01
P63261	P60981	6.09872e-01
P63261	Q15653	7.50000e-01
P63261	P05106	7.50000e-01
P63261	Q9ULL8	4.57230e-01
P63261	O15111	7.50000e-01
P63261	P60660	4.57230e-01
P63261	P46940	7.50000e-01
P63261	P11055	4.57230e-01
P63261	Q13233	7.50000e-01
P63261	Q13546	7.50000e-01
P63261	O43491	4.57230e-01
P63261	P24844	4.57230e-01
P63261	P00747	7.50000e-01
P63261	P60709	6.09872e-01
P63261	Q13077	7.50000e-01
P63261	Q96A32	4.57230e-01
P63261	Q92729	3.82602e-01
P63261	P10916	4.57230e-01
P63261	P26010	4.57230e-01
P63261	P59998	4.57230e-01
P63261	P26012	4.57230e-01
P63261	O75578	4.57230e-01
P63261	Q00653	3.82602e-01
P63261	O95084	6.09872e-01
P63261	P56199	4.57230e-01
P63261	P18206	7.50000e-01
P63261	P13533	4.57230e-01
P63261	Q04864	3.93252e-01
P63261	Q99759	7.50000e-01
P63261	P13535	4.57230e-01
P63261	Q13188	7.50000e-01
P63261	P16871	5.06777e-01
P63261	Q13797	4.57230e-01
P63261	Q13796	4.57230e-01
P63261	Q6VMQ6	6.09872e-01
Q53HC9	P43360	7.26178e-01
Q53HC9	Q9H0J4	7.26178e-01
Q53HC9	P10599	3.82602e-01
Q53HC9	Q8NC51	2.97122e-01
Q53HC9	Q9H8S9	7.26178e-01
Q53HC9	Q8N163	7.26178e-01
Q53HC9	O15121	7.26178e-01
Q53HC9	P24941	7.26178e-01
C9J442	Q15796	3.82602e-01
C9J442	P18146	5.06777e-01
P63267	P62993	7.50000e-01
P63267	P60660	7.50000e-01
P63267	P35749	7.50000e-01
P63267	P04278	1.99474e-01
P63267	P26232	3.82602e-01
P63267	P24844	7.50000e-01
P63267	Q9UI47	3.82602e-01
P63267	P35221	3.82602e-01
P63267	P14649	7.50000e-01
Q96M95	Q9Y3Q8	6.09872e-01
Q8WYP3	P00533	7.50000e-01
Q8WYP3	P04626	7.50000e-01
Q8WYP3	Q9Y4K3	3.82602e-01
Q8WYP3	Q9UFF9	3.82602e-01
O75420	Q9UMX1	3.82602e-01
O75420	P08069	3.82602e-01
O75420	P56915	3.82602e-01
O75420	P54259	6.09872e-01
O75420	Q16773	3.82602e-01
O75420	Q13322	3.82602e-01
Q9NYC9	P41182	3.82602e-01
Q13522	P06400	3.82602e-01
Q13522	O96017	3.82602e-01
Q13522	P62140	7.50000e-01
Q13522	P31749	3.82602e-01
Q13522	Q9UQK1	3.82602e-01
Q13522	Q13263	3.82602e-01
Q13522	Q12972	3.82602e-01
Q13522	Q16821	3.82602e-01
Q13522	O95685	3.82602e-01
Q13522	Q15435	3.82602e-01
Q13522	P62136	7.50000e-01
Q13522	Q9Y243	3.82602e-01
Q13522	O15169	3.82602e-01
Q13522	O14965	3.82602e-01
Q13522	P41236	3.82602e-01
Q13522	5512	3.82602e-01
Q13522	Q96SB3	3.82602e-01
Q13522	P36873	7.50000e-01
Q13522	Q9UD71	3.82602e-01
Q13523	Q9Y2Y9	7.50000e-01
Q13523	Q9H1D9	6.09872e-01
Q13523	P61981	7.50000e-01
Q13523	A0JLT2	3.82602e-01
Q13523	Q15287	7.26178e-01
Q13523	Q12988	5.74756e-01
Q13523	Q99459	2.97122e-01
P01889	P51149	3.82602e-01
P01889	P51148	3.82602e-01
P01889	P40939	3.82602e-01
P01889	O60493	3.82602e-01
P01889	P30086	3.82602e-01
P01889	Q96CV9	3.82602e-01
P01889	Q15828	3.82602e-01
P01889	Q14657	3.82602e-01
P01889	O95433	3.82602e-01
P01889	Q9HB71	3.82602e-01
P01889	O14737	3.82602e-01
P01889	P13693	3.82602e-01
P01889	P49321	3.82602e-01
P01889	P52292	3.82602e-01
P01889	P30040	3.82602e-01
P01889	P49773	3.82602e-01
P01889	Q13642	3.82602e-01
P01889	343477	3.82602e-01
P01889	P11940	3.82602e-01
P01889	O00303	3.82602e-01
P01889	P08579	3.82602e-01
P01889	P25205	3.82602e-01
P01889	O15372	3.82602e-01
P01889	O15371	3.82602e-01
P01889	P61970	3.82602e-01
P01889	P62750	3.82602e-01
P01889	O75347	3.82602e-01
P01889	Q07444	7.10591e-01
P01889	P15104	3.82602e-01
P01889	P31949	3.82602e-01
P01889	O43175	3.82602e-01
P01889	P16949	3.82602e-01
P01889	Q9UNS2	3.82602e-01
P01889	P10599	3.82602e-01
P01889	P55072	3.82602e-01
P01889	P61604	3.82602e-01
P01889	Q96AG4	3.82602e-01
P01889	Q9Y277	3.82602e-01
P01889	Q9H0U4	3.82602e-01
P01889	P21912	3.82602e-01
P01889	O43809	3.82602e-01
P01889	Q9Y2R2	3.82602e-01
P01889	P52209	3.82602e-01
P01889	Q15813	3.82602e-01
P01889	P83731	3.82602e-01
P01889	Q15691	3.82602e-01
P01889	P02786	3.82602e-01
P01889	P00491	3.82602e-01
P01889	P61160	3.82602e-01
P01889	P10768	3.82602e-01
P01889	P00492	3.82602e-01
P01889	P28070	3.82602e-01
P01889	Q8TCG1	3.82602e-01
P01889	P28072	3.82602e-01
P01889	Q13200	3.82602e-01
P01889	Q9UHB9	3.82602e-01
P01889	Q9UI30	3.82602e-01
P01889	P41250	3.82602e-01
P01889	Q9Y5B9	3.82602e-01
P01889	P54578	3.82602e-01
P01889	O15067	3.82602e-01
P01889	P15121	3.82602e-01
P01889	P30046	3.82602e-01
P01889	P07498	3.82602e-01
P01889	P00403	3.82602e-01
P01889	P17812	3.82602e-01
P01889	Q9Y678	3.82602e-01
P01889	O15533	4.57230e-01
P01889	P46108	3.82602e-01
P01889	P67812	3.82602e-01
P01889	P55786	3.82602e-01
P01889	P62333	3.82602e-01
P01889	P38606	3.82602e-01
P01889	Q01813	3.82602e-01
P01889	Q9UNM6	3.82602e-01
P01889	P62330	3.82602e-01
P01889	P41091	3.82602e-01
P01889	O60232	3.82602e-01
P01889	O75694	3.82602e-01
P01889	P01732	7.50000e-01
P01889	Q16576	3.82602e-01
P01889	Q9Y266	3.82602e-01
P01889	Q9Y265	3.82602e-01
P01889	P69905	3.82602e-01
P01889	P26639	3.82602e-01
P01889	Q9Y262	3.82602e-01
P01889	P42704	3.82602e-01
P01889	O95347	3.82602e-01
P01889	Q08211	3.82602e-01
P01889	Q15758	3.82602e-01
P01889	O60641	3.82602e-01
P01889	Q3V6T2	3.82602e-01
P01889	P37108	3.82602e-01
P01889	P05141	3.82602e-01
P01889	Q9UQ80	3.82602e-01
P01889	Q96CX2	3.82602e-01
P01889	O96008	3.82602e-01
P01889	O43521	3.82602e-01
P01889	Q99706	7.10591e-01
P01889	P55209	3.82602e-01
P01889	P09661	3.82602e-01
P01889	P07355	3.82602e-01
P01889	Q9Y295	3.82602e-01
P01889	P22234	3.82602e-01
P01889	P52272	3.82602e-01
P01889	Q3ZAQ7	3.82602e-01
P01889	O95757	3.82602e-01
P01889	P39656	3.82602e-01
P01889	P25786	3.82602e-01
P01889	P63167	3.82602e-01
P01889	P25788	3.82602e-01
P01889	Q96QB1	3.82602e-01
P01889	P26927	3.82602e-01
P01889	Q15365	3.82602e-01
P01889	Q9UM73	3.82602e-01
P01889	P20290	3.82602e-01
P01889	P43355	3.82602e-01
P01889	Q7KZF4	3.82602e-01
P01889	P29401	3.82602e-01
P01889	Q06210	3.82602e-01
P01889	O15144	3.82602e-01
P01889	P51572	3.82602e-01
P01889	Q9NP81	3.82602e-01
P01889	P35244	3.82602e-01
P01889	P43631	7.10591e-01
P01889	P43632	7.10591e-01
P01889	Q9UBT2	3.82602e-01
P01889	Q00610	3.82602e-01
P01889	Q99873	3.82602e-01
P01889	O75531	3.82602e-01
P01889	Q86SQ4	3.82602e-01
P01889	O75534	3.82602e-01
P01889	P61019	3.82602e-01
P01889	Q9NPD3	3.82602e-01
P01889	Q15078	3.82602e-01
P01889	O00264	3.82602e-01
P01889	P04222	3.82602e-01
P01889	Q14697	3.82602e-01
P01889	P17174	3.82602e-01
P01889	P20340	3.82602e-01
P01889	P60033	3.82602e-01
P01889	Q13263	3.82602e-01
P01889	P12532	3.82602e-01
P01889	P49720	3.82602e-01
P01889	P62191	3.82602e-01
P01889	O75390	3.82602e-01
P01889	Q9HAV7	3.82602e-01
P01889	P58546	3.82602e-01
P01889	P13667	3.82602e-01
P01889	P15311	3.82602e-01
P01889	Q8N109	7.10591e-01
P01889	Q9NQ50	3.82602e-01
P01889	P63220	3.82602e-01
P01889	Q9NSE4	3.82602e-01
P01889	P51452	3.82602e-01
P01889	P20618	3.82602e-01
P01889	Q14166	3.82602e-01
P01889	P02771	3.82602e-01
P01889	P43630	7.10591e-01
P01889	Q86SX6	3.82602e-01
P01889	P12268	3.82602e-01
P01889	Q01105	3.82602e-01
P01889	P43629	7.50000e-01
P01889	P43628	7.50000e-01
P01889	P43627	7.10591e-01
P01889	P10515	3.82602e-01
P01889	Q8WUM4	3.82602e-01
P01889	P63173	3.82602e-01
P01889	P31150	3.82602e-01
P01889	P34897	3.82602e-01
P01889	P61163	3.82602e-01
P01889	Q16836	3.82602e-01
P01889	Q9Y5L4	3.82602e-01
P01889	P13797	3.82602e-01
P01889	Q03252	3.82602e-01
P01889	P24752	3.82602e-01
P01889	P13798	3.82602e-01
P01889	Q15631	3.82602e-01
P01889	P53007	3.82602e-01
P01889	Q9H9A6	3.82602e-01
P01889	Q9Y235	3.82602e-01
P01889	P35241	3.82602e-01
P01889	O00505	3.82602e-01
P01889	Q9Y230	3.82602e-01
P01889	P54136	3.82602e-01
P01889	P35080	3.82602e-01
P01889	P06753	3.82602e-01
P01889	Q15436	3.82602e-01
P01889	Q14566	3.82602e-01
P01889	P62714	3.82602e-01
P01889	Q12904	3.82602e-01
P01889	P61106	3.82602e-01
P01889	Q15185	3.82602e-01
P01889	P62263	3.82602e-01
P01889	P09960	3.82602e-01
P01889	P47914	3.82602e-01
P01889	P14550	3.82602e-01
P01889	Q8N743	7.10591e-01
P01889	P29692	3.82602e-01
P01889	Q16630	3.82602e-01
P01889	P28482	3.82602e-01
P01889	Q6VMQ6	3.82602e-01
P01889	Q16658	3.82602e-01
P01889	P62158	3.82602e-01
P01889	P18754	3.82602e-01
P01889	Q9NRN7	3.82602e-01
P01889	P21796	3.82602e-01
P01889	P55036	3.82602e-01
P01889	P30520	3.82602e-01
P01889	P28331	3.82602e-01
P01889	Q15363	3.82602e-01
P01889	P21266	3.82602e-01
P01889	P23526	3.82602e-01
P01889	O95831	3.82602e-01
P01889	P43626	7.10591e-01
P01889	O43242	3.82602e-01
P01889	Q9NZI8	3.82602e-01
P01889	P15170	3.82602e-01
P01889	Q9GZT3	3.82602e-01
P01889	P06748	3.82602e-01
P01889	P10966	7.50000e-01
P01889	P22061	3.82602e-01
P01889	P61769	3.82602e-01
P01889	Q14444	3.82602e-01
P01889	O60506	3.82602e-01
P01889	Q9Y617	3.82602e-01
P01889	O95834	3.82602e-01
P01889	Q9Y3A5	3.82602e-01
P01889	P49411	3.82602e-01
P01889	Q14954	7.10591e-01
P01889	Q13241	7.50000e-01
P01889	Q9GZX7	3.82602e-01
P01889	P27695	3.82602e-01
P01889	O43765	3.82602e-01
P01889	Q00688	3.82602e-01
P01889	Q15019	3.82602e-01
P01889	P17858	3.82602e-01
P01889	P23921	3.82602e-01
P01889	Q9NR28	3.82602e-01
P01889	O43488	3.82602e-01
P01889	O00299	3.82602e-01
P01889	Q9H171	3.82602e-01
P01889	Q5VWQ8	3.82602e-01
P01889	P43307	3.82602e-01
P01889	P33993	3.82602e-01
P01889	P29144	3.82602e-01
P01889	Q02750	3.82602e-01
P01889	Q12931	3.82602e-01
P01889	P37802	3.82602e-01
P01889	P42771	3.82602e-01
P01889	Q09028	3.82602e-01
P01889	P16152	3.82602e-01
P01889	P04080	3.82602e-01
P01889	P23284	3.82602e-01
P01889	Q9BWD1	3.82602e-01
P01889	O00442	3.82602e-01
P01889	P99999	3.82602e-01
P01889	Q9BXR0	3.82602e-01
P01889	O14818	3.82602e-01
P01889	Q9BZK3	3.82602e-01
P01889	Q96AH8	3.82602e-01
P01889	Q9UGP8	3.82602e-01
P01889	P31689	3.82602e-01
P01889	P61513	3.82602e-01
P01889	P55735	3.82602e-01
P01889	P61086	3.82602e-01
P01889	P61077	3.82602e-01
P01889	Q9UKK9	3.82602e-01
P01889	Q9H773	3.82602e-01
P01889	P24534	3.82602e-01
P01889	Q14952	7.10591e-01
P01889	Q99460	3.82602e-01
P01889	P26038	3.82602e-01
P01889	Q9NR80	3.82602e-01
P01889	P12004	3.82602e-01
P01889	P46781	3.82602e-01
P01889	P22309	3.82602e-01
P01889	P46060	3.82602e-01
P01889	P61586	3.82602e-01
P01889	O43908	7.10591e-01
P01889	P62910	3.82602e-01
P01889	P30084	3.82602e-01
P01889	O75964	3.82602e-01
P01889	P49915	3.82602e-01
P01889	Q15008	3.82602e-01
P01889	O00193	3.82602e-01
P01889	Q9NR31	3.82602e-01
P01889	P52907	3.82602e-01
P01889	P31040	3.82602e-01
P01889	P11586	3.82602e-01
P01889	P61289	3.82602e-01
P01889	Q9P258	3.82602e-01
P01889	P04181	3.82602e-01
